corp_code,corp_name,corp_eng_name,stock_code
00843900,육일씨엔에쓰,"RYUK-IL C&S., Ltd.",191410
00149026,CS홀딩스,"CS Holdings Co.,Ltd.",000590
00256380,유아이엘,"UIL Co.,Ltd",049520
00167004,흥구석유,HeunguOil,024060
01199189,이랜시스,"Elensys Co.,Ltd.",264850
00302120,피앤텔,PEOPLE & TELECOMMUNICATION INC.,054340
00112721,대창스틸,"DaeChang Steel CO., LTD.",140520
00624998,제닉,"Genic Co.,Ltd",123330
00123781,부국철강,Bookook Steel,026940
00604815,에스디시스템,"SD system  Co., Ltd",121890
00454946,그린케미칼,"GREEN CHEMICAL CO.,LTD.",083420
00155498,풍림산업,"POONGLIM INDUSTRIAL CO.,LTD",001310
00309831,알에프텍,"RFTECH CO., LTD",061040
00366942,미코,MiCo Ltd.,059090
00261285,한국가스공사,KoreaGasCorporation,036460
01291317,더블유씨피,"W-SCOPE CHUNGJU PLANT Co., Ltd.",393890
01011562,우성아이비,"WOOSUNG  I.B.CO., LTD.",194610
01336443,디와이씨,"DYC CO.,LTD.",310870
00961774,유티아이,UTI INC.,179900
00154718,비츠로셀,"VITZROCELL Co.,Ltd.",082920
00350020,파인디앤씨,"FINE DNC CO.,LTD.",049120
00117382,디와이홀딩스,"DYHOLDINGS Co., Ltd.",004510
00125646,삼목에스폼,"SAMMOK S-FORM CO.,LTD.",018310
00131692,서흥,"SUHEUNG CO.,LTD.",008490
00122737,팬오션,"Pan Ocean Co., Ltd.",028670
00422284,메가스터디,"MegaStudyCo.,Ltd.",072870
00107677,비비안,VIVIEN CORPORATION,002070
00234227,유진로봇,"Yujin Robot Co., Ltd.",056080
00145668,이화공영,EehwaConstruction,001840
00527464,에이치시티,"HCT CO., LTD.",072990
00249982,솔본,"SOLBORN, Inc.",035610
00110608,DSR,DSR CORP,155660
00526836,미래나노텍,"MNTECHCo.,Ltd.",095500
01325429,네온테크,"Neontech Co., Ltd.",306620
01059605,디와이파워,DY POWER Corporation,210540
00131328,두함지개발,"Seojoo Industrial Development Co.,Ltd.",016140
00540429,휴림로봇,"Hyulim ROBOT Co.,Ltd.",090710
00398808,디지털대성,"Digital Daesung Co., Ltd.",068930
00124577,엠소닉,EMSONIC CORPORATION,008120
00128175,원익큐브,WONIK CUBE Corp.,014190
01344752,케어룸의료산업,"KAREROOM MEDICAL EQUIPMENT CO.,LTD.",327970
00163345,DB,DB Inc.,012030
00252001,해원에스티,"HAE WON STEELTECH.CO.,LTD",058480
00161709,퍼시스,FURSYS INC,016800
00265005,옴니시스템,"OmnisystemCo.,Ltd",057540
00626011,아이텍,"ITEK, Inc.",119830
00348034,액토즈소프트,"ACTOZ SOFT CO., LTD.",052790
01246034,네오펙트,"NEOFECT Co.,Ltd",290660
00832700,에이펙스인텍,"APEX INTEC Co.,LTD.",207490
01261644,레인보우로보틱스,Rainbow Robotics,277810
00761059,펌텍코리아,"PUM-TECH KOREA CO., LTD.",251970
00622787,바이오노트,"BioNote, Inc.",377740
00676122,지디,"Global Display Co., Ltd.",155960
00136402,신송홀딩스,SINGSONGHOLDINGS,006880
01436336,이베스트기업인수목적5호,Ebest Special Purpose Acquisition No5 Company,349720
00155452,풍국주정,"Pungguk Ethanol Co.,Ltd.",023900
01021666,덕산테코피아,"Duksan Techopia Co., Ltd.",317330
00133335,성창기업지주,Sungchang Enterprise Holdings Limited.,000180
00123648,심팩인더스트리,"SIMPACINDUSTRIES CO., LTD",005350
00369833,유니온머티리얼,Union Materials Corp.,047400
00131054,유진증권,"EUGENE INVESTMENT & SECURITIES CO., LTD",001200
00982023,실리콘투,"SILICON 2 Co.,Ltd.",257720
00151368,인터지스,"INTERGIS CO., LTD",129260
00185356,제룡전기,"CHERYONG ELECTRIC CO.,LTD.",033100
00925967,이엠티,"Energy Material Technology Co., Ltd.",232530
00159698,지역난방공사,KOREA DISTRICT HEATING CORPORATION,071320
00128555,삼천리,"SAMCHULLY CO.,LTD",004690
00112679,대창단조,"DAECHANG FORGING CO.,LTD",015230
00131896,선광,"SUN KWANG Co.,Ltd",003100
01113949,퓨전,"Fusion Co.,Ltd",195440
01042650,큐리언트,"Qurient Co., Ltd.",115180
00359076,브리지텍,BRIDGETECCorp.,064480
00439965,나노신소재,"Advanced Nano Products Co., Ltd.",121600
01487446,씨엔알리서치,C&R Research Inc.,359090
00160205,한국내화,"KOREA REFRACTORIES CO.,LTD",010040
00628860,네오위즈,NEOWIZ,095660
00576789,디젠스,"Dgenx Co., Ltd.",113810
00360674,코위버,"COWEAVER Co.,Ltd.",056360
00133557,PN풍년,"PNPOONGNYUN CO.,LTD",024940
01073678,얼라인드,"Aligned Genetics, Inc.",238120
00268011,일레덱스홀딩스,"ELEDEX HOLDINGS CO.,LTD",033550
00129280,삼화전자공업,"SAMWHA ELECTRONICS CO.,LTD",011230
00141608,오리엔탈정공,"ORIENTAL PRECISION & ENGINEERING CO.,LTD.",014940
00130046,다함이텍,"DAHAAM e-TEC CO., LTD",009280
00404288,아진엑스텍,"AJINEXTEK Co., Ltd.",059120
00135467,승일,SEUNG IL Corporation,049830
01365825,피에스케이,PSK INC.,319660
00225159,SNT홀딩스,"SNT Holdings CO.,LTD ",036530
00260383,대한유화,"KOREA PETRO CHEMICAL IND CO.,LTD",006650
01301252,티이엠씨,"TEMC Co., Ltd.",425040
00579971,칩스앤미디어,"Chips&Media, Inc.",094360
01063556,질경이,"JILGYUNGYI CO.,LTD.",233990
00364847,이글루,IGLOO Corporation,067920
00883980,아이디스,"INTELLIGENT DIGITAL INTEGRATED SECURITY CO., LTD.",143160
00106395,금호전기,"KUMHO ELECTRIC CO.,LTD",001210
00104999,윌비스,"THE WILLBES & CO.,LTD",008600
00604426,인터로조,INTEROJO CO. LTD.,119610
00491053,진바이오텍,"GeneBioTechCo.,Ltd.",086060
01102095,쿠첸,"Cuchen Co., Ltd.",225650
00121543,무학,Muhak,033920
00359580,아이디스홀딩스,"IDIS Holdings Co., Ltd",054800
00145109,유한양행,YUHAN CORPORATION,000100
00363927,NE능률,"NE Neungyule, Inc.",053290
00201131,아즈텍WB,AZTECH WB CO. LTD,032080
00925189,신화콘텍,"Shin Hwa Contech Co.,Ltd.",187270
00148504,한국스탠다드차타드은행,Standard Chartered Bank Korea Ltd,000110
00132628,성문전자,"SUNGMOON ELECTRONICS CO.,LTD",014910
00397058,엠게임,MGAME CORP.,058630
00989619,알테오젠,Alteogen Inc.,196170
01119651,엘리비젼,"Elivision Co., Ltd.",276240
00866062,엘티씨,"LTC CO.,LTD.",170920
00305297,코텍,KORTEK CORPORATION,052330
00413523,한미글로벌,"HanmiGlobal Co., Ltd.",053690
00185222,크린앤사이언스,"Clean & Science Co., Ltd",045520
01115044,안지오랩,"AngioLab, Inc.",251280
00142883,우신시스템,"WOOSHIN SYSTEMS CO.,LTD",017370
00268118,코맥스,"COMMAX Co., Ltd.",036690
01188749,지앤이헬스케어,"G&E Healthcare Co., Ltd.",299480
00161781,아난티,Ananti Inc.,025980
00632845,노랑풍선,"Yellow Balloon Tour Co., Ltd.",104620
00612188,에스티오,"STO Co., Ltd.",098660
00980122,JB금융지주,"JB FINANCIAL GROUP CO.,LTD",175330
01185566,휴엠앤씨,"HuM&C Co., Ltd.",263920
01505186,하이딥,HiDeep Inc.,365590
00137012,에스앤더블류,S&W Corporation,103230
00273110,에스티큐브,STCUBE,052020
00118275,디아이,DI CORPORATION,003160
00235183,에이치케이,"HK CO., LTD.",044780
00807397,코이즈,"KOYJ. CO.,LTD",121850
00115384,동방아그로,DONGBANG AGRO CORP,007590
00352718,소리바다,SORIBADA INC.,053110
00133876,세보엠이씨,SEBO MANUFACTURING ENGINEERING CORPORATION,011560
00668600,케이옥션,K Auction Inc.,102370
00404701,한국자산신탁,"KOREA ASSET IN TRUST Co., Ltd",123890
00500254,GS,GS Holdings,078930
00113359,교보증권,"KYOBO SECURITIES CO.,LTD.",030610
00347062,현대바이오랜드,"HYUNDAI BIOLAND Co.,Ltd.",052260
00264732,파인디지털,FINEDIGITAL Inc.,038950
00352499,링네트,"RingNet Co., Ltd.",042500
00879020,유니트론텍,"Unitrontech Co., Ltd.",142210
00295547,디지아이,Digital Graphics Incorporation,043360
00186717,태양,TAEYANG Corporation,053620
00177816,대주전자재료,"DaejooElectronicMaterialsCo.,Ltd.",078600
00351807,대원미디어,"DAEWON MEDIA CO.,LTD.",048910
00148461,제일연마,"CHEIL GRINDING WHEEL IND CO.,LTD",001560
00669450,바이오프로테크,BIO PROTECH INC.,199290
00147082,재영솔루텍,"JAEYOUNG SOLUTEC CO.,LTD.",049630
00298377,아이씨디,"ICD Co.,Ltd",040910
00963976,SG,"SG CO., LTD.",255220
01326224,원바이오젠,"Wonbiogen Co.,Ltd.",307280
01391033,NH프라임리츠,"NH Prime REIT Co., Ltd.",338100
00177199,디씨엠,DCM CORP,024090
00109587,대륙제관,DaeryukCan,004780
00161976,한세예스24홀딩스,"HANSAE YES24 HOLDINGS CO., LTD ",016450
01196313,유에스티,"UST CO., LTD.",263770
00447502,바이오톡스텍,"BiotoxtechCo.,Ltd.",086040
00149770,중앙에너비스,"Joong Ang Enervis Co.,Ltd.",000440
00261009,감성코퍼레이션,"GAMSUNG Corporation Co., Ltd.",036620
01583953,티엘엔지니어링,"TL Engineering  Co., Ltd.",413300
00166315,화신,"HWASHIN CO.,LTD",010690
00493185,제이스텍,"JASTECH, Ltd.",090470
00555740,툴코리아,"TOOL-KOREA CO., LTD.",110660
00117629,동양철관,"DONGYANG STEEL PIPE CO.,LTD",008970
00188715,현진소재,"HYUNJIN MATERIALS CO., LTD.",053660
00435312,하이스틸,"HISTEEL CO., LTD",071090
00916826,드림씨아이에스,DreamCIS INC.,223250
01187494,덴티스,"DENTIS CO.,LTD",261200
01388631,오션스톤,"Ocean Stone Corp,.",329020
01507722,켈스,CALTH. Inc,402420
00246417,이오테크닉스,"EO Technics CO.,LTD",039030
00555874,제주항공,"JEJUAIR, CO., LTD.",089590
01117413,바이오다인,"BIODYNE CO., LTD.",314930
00406727,세진티에스,"SEJIN T.S CO., LTD.",067770
00120021,LG,LG Corp.,003550
00201788,제낙스,JENAX Inc.,065620
00447982,에스지피엠,SGPM. Inc.,074000
00432102,한국금융지주,"Korea Investment Holdings Co., Ltd",071050
00231664,우리기술투자,"Woori Technology Investment Co., Ltd",041190
00113526,대한항공,"KOREAN AIR LINES CO.,LTD",003490
00115065,동남합성,"DONGNAMCHEMICALCO.,LTE.",023450
00921916,석경에이티,"Sukgyung AT Co., Ltd.",357550
00162832,한일단조,HanilForgingIndustrial,024740
00266934,파루,"PARU CO., LTD.",043200
00369657,리노공업,LEENO Industrial Inc,058470
00351092,삼보모터스,"SAMBO MOTORS CO., LTD.",053700
00563518,비나텍,"VINA TECH CO.,LTD",126340
00155692,우리엔터프라이즈,"WOOREE ENTERPRISE CO.,LTD",037400
00170558,코웨이,"COWAY Co., Ltd.",021240
00269940,하나투어,HANATOUR SERVICE INC.,039130
00360577,엑사이엔씨,"EXA E&C, Inc",054940
00129989,코스모신소재,"COSMO ADVANCED MATERIALS & TECHNOLOGY CO., LTD",005070
00204262,한글과컴퓨터,HANCOM INC.,030520
00357430,쎌바이오텍,"CELL BIOTECH CO ., LTD",049960
00139719,와이지-원,"YG-1 CO.,LTD",019210
00238153,파세코,PASECO CO.LTD,037070
00258421,기산텔레콤,"Kisan Telecom CO., Ltd.",035460
00356361,LG화학,LG CHEM LTD,051910
00410915,서울옥션,SeoulAuctionCo.Ltd..,063170
00641393,엔시트론,"N CITRON, INC.",101400
01576102,미래에셋글로벌리츠,"Mirae Asset Global REIT Co., Ltd.",396690
01062867,디알텍,DRTECH Corporation,214680
00806972,매직마이크로,"MAGICMICRO CO.,LTD",127160
00148540,CJ,CJ Corp.,001040
00359623,우리산업홀딩스,"WOORY INDUSTRIAL HOLDINGS CO.,LTD.",072470
00614089,에이원알폼,"A ONE ALFORM CO., LTD.",234070
00242712,엘컴텍,"ELCOMTEC CO.,LTD",037950
00240857,바이오스마트,"BioSmart Co., Ltd.",038460
00306162,상상인,"Sangsangin Co., Ltd.",038540
00203209,에쎈테크,"ESSEN TECH CO.,LTD.",043340
00161462,에이티넘인베스트,"Atinum Investment Co., Ltd",021080
00106641,기아,KIA CORPORATION,000270
00152880,코오롱글로벌,"KolonGlobalCorporation CO.,LTD",003070
00138260,SIMPAC,SIMPACInc,009160
00120562,롯데지주,Lotte Corporation,004990
00485177,일진파워,"ILJIN POWER CO., LTD.",094820
00261355,레드캡투어,"RedcapTour Co., Ltd.",038390
00164724,현대엘리베이터,"HYUNDAI ELEVATOR CO.,LTD",017800
00423177,텔레칩스,TelechipsInc.,054450
01418260,폭스소프트,"foxSoft Co., Ltd.",354230
00231442,디지틀조선,DigitalChosun,033130
01013311,헥토이노베이션,"Hecto Innovation Co., Ltd.",214180
00249247,YG PLUS,"YG PLUS, INC.",037270
01035368,티에프이,"TFE Co., Ltd.",425420
00961570,신도기연,"Shindo Eng. Lab., Ltd.",290520
00148364,하림지주,"Harim Holdings Co., Ltd.",003380
00128315,삼지전자,"SAMJI ELECTRONICS CO., LTD.",037460
00379229,에스에이티,SystemandApplicationTechnologiesInc.,060540
01428249,케이프이에스제4호기업인수목적,CAPE-ES No.4 Special Purpose Acquisition Company,347140
00923899,참존글로벌,"Charmzone Global Co., Ltd.",158310
00159616,두산에너빌리티,"DOOSAN ENERBILITY CO., LTD.",034020
00997812,코미코,KoMiCo Ltd.,183300
00695969,동운아나텍,"DONGWOON ANATECH CO.,LTD.",094170
00139764,에넥스,"ENEX CO.,LTD",011090
00537832,푸른기술,PULOONTECHNOLOGYINC.,094940
00140955,한솔케미칼,"Hansol Chemical Co., Ltd",014680
00334624,팍스넷,"PAXNet, Inc.",038160
01051065,엔비티,NBT INC.,236810
00128926,삼현철강,"SAMHYUN STEEL Co., Ltd",017480
00612489,아이쓰리시스템,i3system Inc.,214430
00140052,에이스침대,AceBed,003800
00367455,현우산업,"HYUNWOOINDUSTRIALCO.,LTD",092300
00673301,전우정밀,"JEONWOO PRECISION Co.,Ltd.",120780
01345724,타임기술,TIME Technical Support. ltd,318660
00165361,휴코드홀딩스,"Hucord Co., Ltd.",036840
00105606,금호에이치티,"Kumho HT, Inc.",214330
00133618,세기상사,"THE CENTURY CO.,LTD",002420
01142075,핑거,Finger Inc.,163730
00201742,유라테크,"YURA TECH. CO., LTD.",048430
00359261,빛샘전자,"VISSEM Electronics Co., Ltd.",072950
00133812,세방,"SEBANG CO., LTD",004360
00666064,셀바스AI,SELVAS AI Inc.,108860
00608839,에이루트,"Aroot Co., Ltd.",096690
01018802,엔솔바이오사이언스,Ensol Biosciences Inc.,140610
00540571,엘디티,LDTInc.,096870
00202839,한창산업,"HanchangIndustryCo.,Ltd.",079170
00367871,인바이오,"ENBIOCO., LTD.",352940
01051092,피씨엘,PCL. Inc,241820
00123772,부국증권,"BOOKOOK SECURITIES CO.,LTD",001270
00400060,이씨에스,"ECSTELECOMCo.,Ltd.",067010
00158112,한국수출포장공업,"KOREA EXPORT PACKAGING INDUSTRIAL CO.,LTD",002200
01397620,루닛,Lunit Inc.,328130
00599106,네오리진,"NEORIGIN Co., Ltd.",094860
00139083,아진산업,"A-JIN INDUSTRY CO.,LTD",013310
00163196,한일철강,"HANIL IRON & STEEL CO.,LTD",002220
00108135,녹십자홀딩스,Green Cross Holdings,005250
00109718,사조대림,SAJODAERIM CORPORATION,003960
00994994,나노,"NANO. Co., Ltd.",187790
00201733,TJ미디어,"TJ MEDIA CO.,LTD",032540
00100939,강남제비스코,"KANGNAM JEVISCO CO.,LTD",000860
01047451,셀바스헬스케어,"SELVAS Healthcare, Inc.",208370
01179617,한국비엔씨,"BNC Korea Co, Ltd",256840
00569646,영우디에스피,"YoungWoo DSP Co.,Ltd.",143540
00423690,삼성출판사,"SAMSUNG PUBLISHING CO.,LTD",068290
00152260,카스,Cas,016920
00398668,휴비츠,"Huvitz Co., Ltd.",065510
00533924,이브이첨단소재,"EV ADVANCED MATERIAL CO., LTD.",131400
00531078,유비온,UBION CO.LTD.,084440
00694942,이미지스,"IMAGIS Co., Ltd.",115610
00340272,에스폴리텍,"S POLYTECH CO.,LTD.",050760
01067516,골프존,"GOLFZON Co., Ltd.",215000
00867849,오파스넷,"OPASNET co., Ltd.",173130
00152039,SG글로벌,"SG GLOBAL CO., LTD",001380
00587466,KPX홀딩스,"KPX HOLDINGS CO., LTD.",092230
01158553,켄코아에어로스페이스,Kencoa Aerospace Corporation,274090
00141413,영화금속,"YEONGHWA METAL CO.,LTD",012280
00684732,풀무원식품,"Pulmuone Foods Co., Ltd.",103160
00535375,키네마스터,KineMaster Corporation,139670
00993931,동양파일,TONGYANG PILE Inc.,228340
00115287,동방,"DONGBANG TRANSPORT & LOGISTICS CO.,LTD",004140
01128613,화승엔터프라이즈,"HWASEUNG ENTERPRISE CO.,LTD",241590
01071041,CJ 바이오사이언스,CJ Bioscience,311690
00102760,두산건설,"Doosan Engineering & Construction Co.,Ltd.",011160
00796994,조선선재,"CHOSUN WELDING POHANG Co., Ltd",120030
01514519,유진기업인수목적6호,"EUGENE SPECIAL PURPOSE ACQUISITION 6 COMPANY Co., Ltd.",373340
00353878,다스코,"Development  Advance Solution Co., Ltd.",058730
00957735,클리오,"CLIO Cosmetics Co., Ltd",237880
01724417,하나29호스팩,Hana Twenty-nine Special Purpose Acquisition Company,454640
00412348,LB세미콘,"LB SEMICON, INC.",061970
00654175,피엠티,Protec Mems Technology Inc.,147760
00760971,크래프톤,"KRAFTON, Inc.",259960
00599489,청광건설,"CHUNGKWANG CONSTRUCTION CO., LtD.",140290
00819073,인크로스,"Incross Co.,Ltd.",216050
00122579,BYC,"BYC CO.,LTD",001460
00959210,코츠테크놀로지,"COTS Technology Co., Ltd.",448710
01343735,데이드림엔터테인먼트,"Daydream Entertainment Co., Ltd.",348840
00519252,THE E&M,"THE E&M Co., Ltd.",089230
01367586,제이아이테크,"JI-TECH Co., Ltd.",417500
01165739,잉글우드랩,"Englewood Lab, Inc.",950140
01573381,레이저쎌,Laserssel Co. Ltd.,412350
00815369,에스제이엠,"SJM CO.,LTD",123700
01724338,하나28호스팩,Hana 28 Special Purpose Acquisition Company,454750
00301246,SFA반도체,"SFA Semicon Co., Ltd",036540
01099861,에이텍모빌리티,"ATEC MOBILITY Co., Ltd",224110
00156354,지엠비코리아,GMB Korea Corp.,013870
00551920,네오팜,"NeopharmCO.,LTD.",092730
01488320,필에너지,"PHILENERGY CO., LTD.",378340
00197759,미래산업,MIRAE CORPORATION,025560
00400857,에이블씨엔씨,ABLE C&C,078520
00194947,한전산업,"Korea Electronic Power Industrial Development Co., Ltd",130660
01744703,SK증권제10호스팩,SK Securities No.10 Special Purpose Acquisition Company,457940
01712616,엔에이치스팩29호,NH SPECIAL PURPOSE ACQUISITION 29 COMPANY,451700
01724709,KB제25호스팩,KB No.25 Special Purpose Acquisition Company,455250
01026616,유투바이오,"U2BIO CO., LTD.",221800
01591606,아이비케이에스제17호기업인수목적,IBKS No. 17 Special Purpose Acquisition  Company,405350
00108612,DS단석,"DS DANSUK CO., LTD.",017860
01791321,하나30호스팩,Hana 30 Special Purpose Acquisition Company,469880
01528530,삼성기업인수목적4호,SAMSUNG SPECIAL PURPOSE ACQUISITION 4 COMPANY,377630
00693554,티케이케미칼,TK CHEMICAL CORPORATION,104480
01032404,콜마비앤에이치,"KolmarBNH Co., Ltd",200130
00149293,신한은행,SHINHAN BANK,000010
00606664,케이엔더블유,"KNW Co., Ltd.",105330
01676989,케이비제23호기업인수목적,KB No.23 Special Purpose Acquisition Company,440200
01305869,세니젠,"SANIGEN Co., Ltd.",188260
01785551,KB제27호스팩,KB No.27 Special Purpose Acquisition Company,464680
00561723,쏘닉스,SAWNICS INC.,088280
00112819,데코앤에프,"DECO&F CO.,LTD.",017680
01447217,에이치엠씨아이비제4호기업인수목적,HMCIB No.4 Special Purpose Acquisition Company,353070
00299358,트레스,"TRES Co., Ltd.",102210
01683387,미래에셋드림스팩1호,Mirae Asset Dream Special Purpose Acquisition 1 Company,442900
00134477,SNT다이내믹스,"SNT DYNAMICS CO.,Ltd",003570
00138279,S-Oil,S-Oil Corporation,010950
00160418,한국무브넥스,"KOREA MOVENEX CO., LTD.",010100
01568875,하나금융19호기업인수목적,Hana Financial Nineteen Special Purpose Acquisition Company,388220
01146220,팸텍,"PAMTEK CO., LTD.",271830
00145552,이수화학,"ISU CHEMICAL CO.,LTD",005950
00304076,케이엔솔,"K-ENSOL CO., LTD.",053080
00167031,흥국,"HEUNGKUK METALTECH CO.,LTD.",010240
00449379,도이치모터스,DEUTSCH MOTORS INC.,067990
00116949,DN오토모티브,DN AUTOMOTIVE CORPORATION,007340
00239514,삼진엘앤디,SAMJIN LND COMPANY LIMITED,054090
00269241,주연테크,"JOOYONTECH CO.,LTD.",044380
01163050,다이오진,"DIOGENE CO., LTD",271850
01259418,대보마그네틱,"DAEBO MAGNETIC CO.,LTD.",290670
00580056,스맥,"SMEC CO.,LTD",099440
00206084,세아메탈,SEAH METAL. Co. LTD,033020
00619640,에코앤드림,"Eco&Dream Co., Ltd.",101360
00302582,캐스텍코리아,"CASTEC KOREA CO.,LTD",071850
00770312,마니커에프앤지,Maniker F&G,195500
01227039,브릿지바이오,"BRIDGE BIOTHERAPEUTICS, INC.",288330
00220613,넥스틸,"NEXTEEL CO.,LTD.",092790
01082418,SAMG엔터,"SAMG ENTERTAINMENT CO.,LTD",419530
00302236,태양3C,"3C TAE YANG CO., LTD.",052960
01328639,윙입푸드,WING YIP FOOD HOLDINGS GROUP LIMITED,900340
00191287,대동금속,DaedongMetal,020400
01144028,씨티케이,"CTK Co., Ltd",260930
00176914,다우기술,DAOU TECHNOLOGY INC,023590
