rcept_no,rcept_dt,corp_code,corp_name,repror,isu_exctv_rgist_at,isu_exctv_ofcps,isu_main_shrholdr,sp_stock_lmp_cnt,sp_stock_lmp_irds_cnt,sp_stock_lmp_rate,sp_stock_lmp_irds_rate
20240726000353,2024-07-26,00145163,Pharmicell,정순웅,Unregistered executive,상무,-,"1,375","1,375",0.00,0.00
20240726000359,2024-07-26,00145163,Pharmicell,김수찬,Unregistered executive,상무,-,"1,375","1,375",0.00,0.00
20240726000372,2024-07-26,00145163,Pharmicell,장학순,Unregistered executive,상무,-,"1,455","1,375",0.00,0.00
20250313000893,2025-03-13,00145163,Pharmicell,김수찬,Unregistered executive,상무,-,"3,746","2,371",0.00,0.00
20250313000926,2025-03-13,00145163,Pharmicell,임영자,Unregistered executive,직무이사,-,978,635,0.00,0.00
20250313000949,2025-03-13,00145163,Pharmicell,장학순,Unregistered executive,상무,-,"3,826","2,371",0.00,0.00
20250313000976,2025-03-13,00145163,Pharmicell,정길수,Registered executive,전무,-,"4,714","2,371",0.00,0.00
20250313001003,2025-03-13,00145163,Pharmicell,정순웅,Unregistered executive,상무,-,"3,746","2,371",0.00,0.00
20250313001045,2025-03-13,00145163,Pharmicell,배의한,Unregistered executive,직무이사,-,978,978,0.00,0.00
20250430000963,2025-04-30,00145163,Pharmicell,김현수,Registered executive,대표이사,-,"5,295,547","10,300",8.82,0.01
20240911000104,2024-09-11,00441243,HYUNGJI ELITE,최준호,Registered executive,부회장,사실상지배주주,"101,687","101,070",0.33,0.33
20250224003111,2025-02-24,00441243,HYUNGJI ELITE,형지I&C,-,-,Effective controlling shareholders,"2,669,421","110,363",7.01,-6.35
20250324000295,2025-03-24,00441243,HYUNGJI ELITE,형지글로벌,-,-,Effective controlling shareholders,"2,380,479","98,417",6.20,-1.12
20250324000359,2025-03-24,00441243,HYUNGJI ELITE,패션그룹형지,-,-,Effective controlling shareholders,"5,396,215","231,653",14.06,-2.52
20230816000326,2023-08-16,00164742,HYUNDAI MOTOR CO,김주리,Unregistered executive,상무,-,322,50,0.00,0.00
20230905000160,2023-09-05,00164742,HYUNDAI MOTOR CO,김용환,Unregistered executive,상무,-,25,25,0.00,0.00
20231005000371,2023-10-05,00164742,HYUNDAI MOTOR CO,손창업,Unregistered executive,상무,-,0,-74,0.00,0.00
20240108000032,2024-01-08,00164742,HYUNDAI MOTOR CO,이수민,Unregistered executive,상무,-,15,15,0.00,0.00
20240108000034,2024-01-08,00164742,HYUNDAI MOTOR CO,이주훈,Unregistered executive,상무,-,35,35,0.00,0.00
20240108000037,2024-01-08,00164742,HYUNDAI MOTOR CO,임준형,Unregistered executive,상무,-,165,165,0.00,0.00
20240108000041,2024-01-08,00164742,HYUNDAI MOTOR CO,장덕은,Unregistered executive,상무,-,100,100,0.00,0.00
20240108000046,2024-01-08,00164742,HYUNDAI MOTOR CO,정규원,Unregistered executive,상무,-,67,67,0.00,0.00
20240108000050,2024-01-08,00164742,HYUNDAI MOTOR CO,최리군,Unregistered executive,상무,-,55,55,0.00,0.00
20240108000051,2024-01-08,00164742,HYUNDAI MOTOR CO,김종범,Unregistered executive,상무,-,5,5,0.00,0.00
20240108000054,2024-01-08,00164742,HYUNDAI MOTOR CO,이춘기,Unregistered executive,상무,-,15,15,0.00,0.00
20240108000059,2024-01-08,00164742,HYUNDAI MOTOR CO,김재영,Unregistered executive,상무,-,15,15,0.00,0.00
20240108000063,2024-01-08,00164742,HYUNDAI MOTOR CO,조현철,Unregistered executive,상무,-,24,24,0.00,0.00
20240108000066,2024-01-08,00164742,HYUNDAI MOTOR CO,정재백,Unregistered executive,상무,-,805,805,0.00,0.00
20240108000068,2024-01-08,00164742,HYUNDAI MOTOR CO,박성주,Unregistered executive,상무,-,75,75,0.00,0.00
20240108000080,2024-01-08,00164742,HYUNDAI MOTOR CO,김영건,Unregistered executive,상무,-,218,218,0.00,0.00
20240108000082,2024-01-08,00164742,HYUNDAI MOTOR CO,이성호,Unregistered executive,상무,-,25,25,0.00,0.00
20240108000086,2024-01-08,00164742,HYUNDAI MOTOR CO,김현식,Unregistered executive,상무,-,50,50,0.00,0.00
20240108000089,2024-01-08,00164742,HYUNDAI MOTOR CO,이창욱,Unregistered executive,상무,-,5,5,0.00,0.00
20240108000094,2024-01-08,00164742,HYUNDAI MOTOR CO,주형진,Unregistered executive,상무,-,118,118,0.00,0.00
20240108000117,2024-01-08,00164742,HYUNDAI MOTOR CO,박두환,Unregistered executive,상무,-,80,80,0.00,0.00
20240108000122,2024-01-08,00164742,HYUNDAI MOTOR CO,박지호,Unregistered executive,상무,-,20,20,0.00,0.00
20240108000126,2024-01-08,00164742,HYUNDAI MOTOR CO,김형주,Unregistered executive,상무,-,25,25,0.00,0.00
20240108000030,2024-01-08,00164742,HYUNDAI MOTOR CO,선우경희,Unregistered executive,상무,-,45,45,0.00,0.00
20240108000025,2024-01-08,00164742,HYUNDAI MOTOR CO,서영석,Unregistered executive,상무,-,80,80,0.00,0.00
20240108000017,2024-01-08,00164742,HYUNDAI MOTOR CO,김성현,Unregistered executive,상무,-,110,110,0.00,0.00
20240108000130,2024-01-08,00164742,HYUNDAI MOTOR CO,이재길,Unregistered executive,상무,-,30,30,0.00,0.00
20240108000590,2024-01-08,00164742,HYUNDAI MOTOR CO,황선용,Unregistered executive,상무,-,30,30,0.00,0.00
20240108000328,2024-01-08,00164742,HYUNDAI MOTOR CO,김혜인,Unregistered executive,부사장,-,50,50,0.00,0.00
20240108000316,2024-01-08,00164742,HYUNDAI MOTOR CO,임오주,Unregistered executive,상무,-,50,50,0.00,0.00
20240108000303,2024-01-08,00164742,HYUNDAI MOTOR CO,박동균,Unregistered executive,상무,-,5,5,0.00,0.00
20240108000297,2024-01-08,00164742,HYUNDAI MOTOR CO,이정호,Unregistered executive,상무,-,115,115,0.00,0.00
20240108000155,2024-01-08,00164742,HYUNDAI MOTOR CO,배성환,Unregistered executive,상무,-,15,15,0.00,0.00
20240108000158,2024-01-08,00164742,HYUNDAI MOTOR CO,유재욱,Unregistered executive,상무,-,85,85,0.00,0.00
20240108000177,2024-01-08,00164742,HYUNDAI MOTOR CO,최우석,Unregistered executive,상무,-,"1,648","1,648",0.00,0.00
20240108000185,2024-01-08,00164742,HYUNDAI MOTOR CO,김철중,Unregistered executive,상무,-,40,40,0.00,0.00
20240108000188,2024-01-08,00164742,HYUNDAI MOTOR CO,안효원,Unregistered executive,상무,-,20,20,0.00,0.00
20240108000230,2024-01-08,00164742,HYUNDAI MOTOR CO,신영곤,Unregistered executive,상무,-,45,45,0.00,0.00
20240108000236,2024-01-08,00164742,HYUNDAI MOTOR CO,이현섭,Unregistered executive,상무,-,15,15,0.00,0.00
20240108000241,2024-01-08,00164742,HYUNDAI MOTOR CO,이창훈,Unregistered executive,상무,-,80,80,0.00,0.00
20240108000248,2024-01-08,00164742,HYUNDAI MOTOR CO,윤승현,Unregistered executive,상무,-,155,155,0.00,0.00
20240108000254,2024-01-08,00164742,HYUNDAI MOTOR CO,주홍철,Unregistered executive,상무,-,165,165,0.00,0.00
20240108000260,2024-01-08,00164742,HYUNDAI MOTOR CO,이은태,Unregistered executive,상무,-,45,45,0.00,0.00
20240108000267,2024-01-08,00164742,HYUNDAI MOTOR CO,이용주,Unregistered executive,상무,-,45,45,0.00,0.00
